game_id,game_date,season,home_team,away_team,home_score,away_score,venue
718463,2023-04-23,2023,Pittsburgh Pirates,Cincinnati Reds,2,0,PNC Park
718462,2023-04-23,2023,Atlanta Braves,Houston Astros,2,5,Truist Park
718465,2023-04-23,2023,New York Yankees,Toronto Blue Jays,1,5,Yankee Stadium
718457,2023-04-23,2023,Tampa Bay Rays,Chicago White Sox,4,1,Tropicana Field
718460,2023-04-23,2023,Cleveland Guardians,Miami Marlins,7,4,Progressive Field
718454,2023-04-23,2023,Minnesota Twins,Washington Nationals,3,1,Target Field
718461,2023-04-23,2023,Milwaukee Brewers,Boston Red Sox,5,12,American Family Field
718451,2023-04-23,2023,Chicago Cubs,Los Angeles Dodgers,3,7,Wrigley Field
718453,2023-04-23,2023,Texas Rangers,Oakland Athletics,5,2,Globe Life Field
718452,2023-04-23,2023,Los Angeles Angels,Kansas City Royals,4,3,Angel Stadium
718456,2023-04-23,2023,Arizona Diamondbacks,San Diego Padres,5,7,Chase Field
718450,2023-04-23,2023,Seattle Mariners,St. Louis Cardinals,3,7,T-Mobile Park
718455,2023-04-23,2023,San Francisco Giants,New York Mets,5,4,Oracle Park
718448,2023-04-24,2023,Cleveland Guardians,Colorado Rockies,0,6,Progressive Field
718447,2023-04-24,2023,Baltimore Orioles,Boston Red Sox,5,4,Oriole Park at Camden Yards
718449,2023-04-24,2023,Tampa Bay Rays,Houston Astros,8,3,Tropicana Field
718445,2023-04-24,2023,Cincinnati Reds,Texas Rangers,7,6,Great American Ball Park
718444,2023-04-24,2023,Toronto Blue Jays,Chicago White Sox,5,2,Rogers Centre
718443,2023-04-24,2023,Atlanta Braves,Miami Marlins,11,0,Truist Park
718442,2023-04-24,2023,Minnesota Twins,New York Yankees,6,1,Target Field
718441,2023-04-24,2023,Milwaukee Brewers,Detroit Tigers,2,4,American Family Field
718437,2023-04-24,2023,Los Angeles Angels,Oakland Athletics,10,11,Angel Stadium
718438,2023-04-24,2023,Arizona Diamondbacks,Kansas City Royals,5,4,Chase Field
718446,2023-04-24,2023,San Francisco Giants,St. Louis Cardinals,4,0,Oracle Park
718440,2023-04-25,2023,Cleveland Guardians,Colorado Rockies,1,5,Progressive Field
718435,2023-04-25,2023,Baltimore Orioles,Boston Red Sox,6,8,Oriole Park at Camden Yards
718432,2023-04-25,2023,Pittsburgh Pirates,Los Angeles Dodgers,7,8,PNC Park
718436,2023-04-25,2023,Tampa Bay Rays,Houston Astros,0,5,Tropicana Field
718434,2023-04-25,2023,Cincinnati Reds,Texas Rangers,7,6,Great American Ball Park
718430,2023-04-25,2023,Philadelphia Phillies,Seattle Mariners,3,5,Citizens Bank Park
718433,2023-04-25,2023,Toronto Blue Jays,Chicago White Sox,7,0,Rogers Centre
718431,2023-04-25,2023,New York Mets,Washington Nationals,0,5,Citi Field
718429,2023-04-25,2023,Atlanta Braves,Miami Marlins,7,4,Truist Park
718426,2023-04-25,2023,Chicago Cubs,San Diego Padres,6,0,Wrigley Field
718427,2023-04-25,2023,Minnesota Twins,New York Yankees,6,2,Target Field
718428,2023-04-25,2023,Milwaukee Brewers,Detroit Tigers,3,4,American Family Field
718425,2023-04-25,2023,Los Angeles Angels,Oakland Athletics,5,3,Angel Stadium
718422,2023-04-25,2023,Arizona Diamondbacks,Kansas City Royals,4,5,Chase Field
718439,2023-04-25,2023,San Francisco Giants,St. Louis Cardinals,5,4,Oracle Park
718424,2023-04-26,2023,Cincinnati Reds,Texas Rangers,5,3,Great American Ball Park
718416,2023-04-26,2023,Baltimore Orioles,Boston Red Sox,6,2,Oriole Park at Camden Yards
718420,2023-04-26,2023,Toronto Blue Jays,Chicago White Sox,8,0,Rogers Centre
718421,2023-04-26,2023,Cleveland Guardians,Colorado Rockies,4,1,Progressive Field
718417,2023-04-26,2023,Minnesota Twins,New York Yankees,6,12,Target Field
718419,2023-04-26,2023,Milwaukee Brewers,Detroit Tigers,6,2,American Family Field
718418,2023-04-26,2023,Arizona Diamondbacks,Kansas City Royals,2,0,Chase Field
718413,2023-04-26,2023,Pittsburgh Pirates,Los Angeles Dodgers,8,1,PNC Park
718414,2023-04-26,2023,Tampa Bay Rays,Houston Astros,0,1,Tropicana Field
718415,2023-04-26,2023,Philadelphia Phillies,Seattle Mariners,6,5,Citizens Bank Park
718412,2023-04-26,2023,New York Mets,Washington Nationals,1,4,Citi Field
718411,2023-04-26,2023,Atlanta Braves,Miami Marlins,6,4,Truist Park
718407,2023-04-26,2023,Chicago Cubs,San Diego Padres,3,5,Wrigley Field
718408,2023-04-26,2023,Los Angeles Angels,Oakland Athletics,11,3,Angel Stadium
718423,2023-04-26,2023,San Francisco Giants,St. Louis Cardinals,7,3,Oracle Park
718410,2023-04-27,2023,Atlanta Braves,Miami Marlins,4,5,Truist Park
718403,2023-04-27,2023,Pittsburgh Pirates,Los Angeles Dodgers,6,2,PNC Park
718404,2023-04-27,2023,Philadelphia Phillies,Seattle Mariners,1,0,Citizens Bank Park
718406,2023-04-27,2023,Chicago Cubs,San Diego Padres,5,2,Wrigley Field
718409,2023-04-27,2023,San Francisco Giants,St. Louis Cardinals,0,6,Oracle Park
718402,2023-04-27,2023,Los Angeles Angels,Oakland Athletics,8,7,Angel Stadium
718405,2023-04-27,2023,Detroit Tigers,Baltimore Orioles,4,7,Comerica Park
718398,2023-04-27,2023,New York Mets,Washington Nationals,9,8,Citi Field
718396,2023-04-27,2023,Chicago White Sox,Tampa Bay Rays,5,14,Guaranteed Rate Field
718400,2023-04-27,2023,Minnesota Twins,Kansas City Royals,7,1,Target Field
718397,2023-04-27,2023,Texas Rangers,New York Yankees,2,4,Globe Life Field
718387,2023-04-28,2023,Minnesota Twins,Kansas City Royals,8,6,Target Field
718391,2023-04-28,2023,Miami Marlins,Chicago Cubs,3,2,loanDepot park
718392,2023-04-28,2023,Toronto Blue Jays,Seattle Mariners,3,2,Rogers Centre
718395,2023-04-28,2023,Boston Red Sox,Cleveland Guardians,2,5,Fenway Park
718394,2023-04-28,2023,New York Mets,Atlanta Braves,0,4,Citi Field
718393,2023-04-28,2023,Chicago White Sox,Tampa Bay Rays,2,3,Guaranteed Rate Field
718388,2023-04-28,2023,Texas Rangers,New York Yankees,5,2,Globe Life Field
718389,2023-04-28,2023,Houston Astros,Philadelphia Phillies,1,3,Minute Maid Park
718386,2023-04-28,2023,Milwaukee Brewers,Los Angeles Angels,2,1,American Family Field
718390,2023-04-28,2023,Colorado Rockies,Arizona Diamondbacks,1,9,Coors Field
718380,2023-04-28,2023,Oakland Athletics,Cincinnati Reds,7,11,Oakland Coliseum
718382,2023-04-28,2023,Los Angeles Dodgers,St. Louis Cardinals,7,3,Dodger Stadium
718381,2023-04-29,2023,Detroit Tigers,Baltimore Orioles,7,4,Comerica Park
718401,2023-04-29,2023,Detroit Tigers,Baltimore Orioles,4,6,Comerica Park
718383,2023-04-29,2023,Washington Nationals,Pittsburgh Pirates,3,6,Nationals Park
718399,2023-04-29,2023,Washington Nationals,Pittsburgh Pirates,1,16,Nationals Park
718378,2023-04-29,2023,Minnesota Twins,Kansas City Royals,2,3,Target Field
718379,2023-04-29,2023,Toronto Blue Jays,Seattle Mariners,1,0,Rogers Centre
718375,2023-04-29,2023,Miami Marlins,Chicago Cubs,7,6,loanDepot park
718377,2023-04-29,2023,Oakland Athletics,Cincinnati Reds,2,3,Oakland Coliseum
718385,2023-04-29,2023,Boston Red Sox,Cleveland Guardians,8,7,Fenway Park
718372,2023-04-29,2023,Houston Astros,Philadelphia Phillies,1,6,Minute Maid Park
718384,2023-04-29,2023,San Diego Padres,San Francisco Giants,16,11,Estadio Alfredo Harp Helu
718374,2023-04-29,2023,Texas Rangers,New York Yankees,2,0,Globe Life Field
718373,2023-04-29,2023,Chicago White Sox,Tampa Bay Rays,3,12,Guaranteed Rate Field
718376,2023-04-29,2023,Milwaukee Brewers,Los Angeles Angels,7,5,American Family Field
718366,2023-04-29,2023,Colorado Rockies,Arizona Diamondbacks,4,11,Coors Field
718369,2023-04-29,2023,Los Angeles Dodgers,St. Louis Cardinals,1,0,Dodger Stadium
718364,2023-04-30,2023,Miami Marlins,Chicago Cubs,4,3,loanDepot park
718370,2023-04-30,2023,Boston Red Sox,Cleveland Guardians,7,1,Fenway Park
718367,2023-04-30,2023,Washington Nationals,Pittsburgh Pirates,7,2,Nationals Park
718363,2023-04-30,2023,Toronto Blue Jays,Seattle Mariners,8,10,Rogers Centre
718360,2023-04-30,2023,Detroit Tigers,Baltimore Orioles,3,5,Comerica Park
718362,2023-04-30,2023,Minnesota Twins,Kansas City Royals,8,4,Target Field
718355,2023-04-30,2023,Chicago White Sox,Tampa Bay Rays,12,9,Guaranteed Rate Field
718365,2023-04-30,2023,Milwaukee Brewers,Los Angeles Angels,0,3,American Family Field
718356,2023-04-30,2023,Texas Rangers,New York Yankees,15,2,Globe Life Field
718358,2023-04-30,2023,Colorado Rockies,Arizona Diamondbacks,12,4,Coors Field
718368,2023-04-30,2023,San Diego Padres,San Francisco Giants,6,4,Estadio Alfredo Harp Helu
718357,2023-04-30,2023,Oakland Athletics,Cincinnati Reds,5,4,Oakland Coliseum
718359,2023-04-30,2023,Los Angeles Dodgers,St. Louis Cardinals,6,3,Dodger Stadium
718354,2023-04-30,2023,Houston Astros,Philadelphia Phillies,4,3,Minute Maid Park
718352,2023-05-01,2023,New York Mets,Atlanta Braves,8,9,Citi Field
718361,2023-05-01,2023,New York Mets,Atlanta Braves,5,3,Citi Field
718349,2023-05-01,2023,Washington Nationals,Chicago Cubs,1,5,Nationals Park
718351,2023-05-01,2023,New York Yankees,Cleveland Guardians,2,3,Yankee Stadium
718353,2023-05-01,2023,Boston Red Sox,Toronto Blue Jays,6,5,Fenway Park
718350,2023-05-01,2023,Houston Astros,San Francisco Giants,7,3,Minute Maid Park
718345,2023-05-01,2023,San Diego Padres,Cincinnati Reds,8,3,Petco Park
718343,2023-05-01,2023,Los Angeles Dodgers,Philadelphia Phillies,13,4,Dodger Stadium
718347,2023-05-02,2023,Tampa Bay Rays,Pittsburgh Pirates,4,1,Tropicana Field
718346,2023-05-02,2023,Miami Marlins,Atlanta Braves,0,6,loanDepot park
718344,2023-05-02,2023,Washington Nationals,Chicago Cubs,4,1,Nationals Park
718339,2023-05-02,2023,New York Yankees,Cleveland Guardians,4,2,Yankee Stadium
718341,2023-05-02,2023,Boston Red Sox,Toronto Blue Jays,7,6,Fenway Park
718340,2023-05-02,2023,Chicago White Sox,Minnesota Twins,3,2,Guaranteed Rate Field
718336,2023-05-02,2023,Kansas City Royals,Baltimore Orioles,7,11,Kauffman Stadium
718338,2023-05-02,2023,St. Louis Cardinals,Los Angeles Angels,1,5,Busch Stadium
718342,2023-05-02,2023,Texas Rangers,Arizona Diamondbacks,6,4,Globe Life Field
718337,2023-05-02,2023,Houston Astros,San Francisco Giants,0,2,Minute Maid Park
718334,2023-05-02,2023,Colorado Rockies,Milwaukee Brewers,3,2,Coors Field
718335,2023-05-02,2023,San Diego Padres,Cincinnati Reds,1,2,Petco Park
718332,2023-05-02,2023,Oakland Athletics,Seattle Mariners,1,2,Oakland Coliseum
718331,2023-05-02,2023,Los Angeles Dodgers,Philadelphia Phillies,13,1,Dodger Stadium
718348,2023-05-03,2023,Detroit Tigers,New York Mets,6,5,Comerica Park
718329,2023-05-03,2023,Detroit Tigers,New York Mets,8,1,Comerica Park
718325,2023-05-03,2023,Texas Rangers,Arizona Diamondbacks,7,12,Globe Life Field
718326,2023-05-03,2023,Houston Astros,San Francisco Giants,2,4,Minute Maid Park
718330,2023-05-03,2023,San Diego Padres,Cincinnati Reds,7,1,Petco Park
718327,2023-05-03,2023,Los Angeles Dodgers,Philadelphia Phillies,10,6,Dodger Stadium
718328,2023-05-03,2023,Tampa Bay Rays,Pittsburgh Pirates,8,1,Tropicana Field
718321,2023-05-03,2023,Miami Marlins,Atlanta Braves,6,14,loanDepot park
718333,2023-05-03,2023,Washington Nationals,Chicago Cubs,2,1,Nationals Park
718324,2023-05-03,2023,New York Yankees,Cleveland Guardians,4,3,Yankee Stadium
718323,2023-05-03,2023,Boston Red Sox,Toronto Blue Jays,8,3,Fenway Park
718322,2023-05-03,2023,Chicago White Sox,Minnesota Twins,6,4,Guaranteed Rate Field
718314,2023-05-03,2023,Kansas City Royals,Baltimore Orioles,6,0,Kauffman Stadium
718320,2023-05-03,2023,St. Louis Cardinals,Los Angeles Angels,4,6,Busch Stadium
718315,2023-05-03,2023,Colorado Rockies,Milwaukee Brewers,7,1,Coors Field
718319,2023-05-03,2023,Oakland Athletics,Seattle Mariners,2,7,Oakland Coliseum
718317,2023-05-04,2023,Washington Nationals,Chicago Cubs,4,3,Nationals Park
718318,2023-05-04,2023,Detroit Tigers,New York Mets,2,0,Comerica Park
718309,2023-05-04,2023,Tampa Bay Rays,Pittsburgh Pirates,3,2,Tropicana Field
718311,2023-05-04,2023,St. Louis Cardinals,Los Angeles Angels,7,11,Busch Stadium
718312,2023-05-04,2023,Kansas City Royals,Baltimore Orioles,10,13,Kauffman Stadium
718310,2023-05-04,2023,Chicago White Sox,Minnesota Twins,3,7,Guaranteed Rate Field
718313,2023-05-04,2023,Colorado Rockies,Milwaukee Brewers,9,6,Coors Field
718304,2023-05-04,2023,Oakland Athletics,Seattle Mariners,3,5,Oakland Coliseum
718308,2023-05-04,2023,Miami Marlins,Atlanta Braves,3,6,loanDepot park
718316,2023-05-04,2023,Boston Red Sox,Toronto Blue Jays,11,5,Fenway Park
718303,2023-05-05,2023,Chicago Cubs,Miami Marlins,4,1,Wrigley Field
718307,2023-05-05,2023,Pittsburgh Pirates,Toronto Blue Jays,0,4,PNC Park
718305,2023-05-05,2023,Cincinnati Reds,Chicago White Sox,4,5,Great American Ball Park
718300,2023-05-05,2023,Tampa Bay Rays,New York Yankees,5,4,Tropicana Field
718301,2023-05-05,2023,Philadelphia Phillies,Boston Red Sox,3,5,Citizens Bank Park
718302,2023-05-05,2023,New York Mets,Colorado Rockies,1,0,Citi Field
718306,2023-05-05,2023,Cleveland Guardians,Minnesota Twins,0,2,Progressive Field
718298,2023-05-05,2023,Atlanta Braves,Baltimore Orioles,4,9,Truist Park
718299,2023-05-05,2023,Kansas City Royals,Oakland Athletics,8,12,Kauffman Stadium
718292,2023-05-05,2023,St. Louis Cardinals,Detroit Tigers,4,5,Busch Stadium
718294,2023-05-05,2023,Los Angeles Angels,Texas Rangers,5,4,Angel Stadium
718296,2023-05-05,2023,Arizona Diamondbacks,Washington Nationals,3,1,Chase Field
718295,2023-05-05,2023,San Diego Padres,Los Angeles Dodgers,5,2,Petco Park
718297,2023-05-05,2023,Seattle Mariners,Houston Astros,4,6,T-Mobile Park
718293,2023-05-05,2023,San Francisco Giants,Milwaukee Brewers,6,4,Oracle Park
718288,2023-05-06,2023,St. Louis Cardinals,Detroit Tigers,5,6,Busch Stadium
718289,2023-05-06,2023,Chicago Cubs,Miami Marlins,4,2,Wrigley Field
718290,2023-05-06,2023,New York Mets,Colorado Rockies,2,5,Citi Field
718291,2023-05-06,2023,Tampa Bay Rays,New York Yankees,2,3,Tropicana Field
718285,2023-05-06,2023,Cleveland Guardians,Minnesota Twins,4,3,Progressive Field
718286,2023-05-06,2023,Pittsburgh Pirates,Toronto Blue Jays,2,8,PNC Park
718281,2023-05-06,2023,Cincinnati Reds,Chicago White Sox,5,3,Great American Ball Park
718280,2023-05-06,2023,Kansas City Royals,Oakland Athletics,4,5,Kauffman Stadium
718284,2023-05-06,2023,Philadelphia Phillies,Boston Red Sox,4,7,Citizens Bank Park
718283,2023-05-06,2023,Atlanta Braves,Baltimore Orioles,5,4,Truist Park
718287,2023-05-06,2023,San Francisco Giants,Milwaukee Brewers,4,1,Oracle Park
718282,2023-05-06,2023,Arizona Diamondbacks,Washington Nationals,8,7,Chase Field
718279,2023-05-06,2023,San Diego Padres,Los Angeles Dodgers,1,2,Petco Park
718275,2023-05-06,2023,Los Angeles Angels,Texas Rangers,1,10,Angel Stadium
718274,2023-05-06,2023,Seattle Mariners,Houston Astros,7,5,T-Mobile Park
718277,2023-05-07,2023,Atlanta Braves,Baltimore Orioles,3,2,Truist Park
718278,2023-05-07,2023,Pittsburgh Pirates,Toronto Blue Jays,1,10,PNC Park
718270,2023-05-07,2023,Philadelphia Phillies,Boston Red Sox,6,1,Citizens Bank Park
718276,2023-05-07,2023,New York Mets,Colorado Rockies,6,13,Citi Field
718273,2023-05-07,2023,Cleveland Guardians,Minnesota Twins,2,0,Progressive Field
718271,2023-05-07,2023,Tampa Bay Rays,New York Yankees,8,7,Tropicana Field
718268,2023-05-07,2023,Kansas City Royals,Oakland Athletics,5,1,Kauffman Stadium
718272,2023-05-07,2023,St. Louis Cardinals,Detroit Tigers,12,6,Busch Stadium
718269,2023-05-07,2023,Chicago Cubs,Miami Marlins,4,5,Wrigley Field
718267,2023-05-07,2023,San Francisco Giants,Milwaukee Brewers,3,7,Oracle Park
718264,2023-05-07,2023,Los Angeles Angels,Texas Rangers,8,16,Angel Stadium
718263,2023-05-07,2023,Arizona Diamondbacks,Washington Nationals,8,9,Chase Field
718265,2023-05-07,2023,Seattle Mariners,Houston Astros,3,1,T-Mobile Park
718262,2023-05-07,2023,Cincinnati Reds,Chicago White Sox,4,17,Great American Ball Park
718266,2023-05-07,2023,San Diego Padres,Los Angeles Dodgers,2,5,Petco Park
718261,2023-05-08,2023,Cleveland Guardians,Detroit Tigers,2,6,Progressive Field
718258,2023-05-08,2023,Pittsburgh Pirates,Colorado Rockies,2,0,PNC Park
718259,2023-05-08,2023,Baltimore Orioles,Tampa Bay Rays,0,3,Oriole Park at Camden Yards
718255,2023-05-08,2023,New York Yankees,Oakland Athletics,7,2,Yankee Stadium
718256,2023-05-08,2023,Chicago Cubs,St. Louis Cardinals,1,3,Wrigley Field
718253,2023-05-08,2023,Kansas City Royals,Chicago White Sox,12,5,Kauffman Stadium
718257,2023-05-08,2023,Milwaukee Brewers,Los Angeles Dodgers,9,3,American Family Field
718254,2023-05-08,2023,Los Angeles Angels,Houston Astros,6,4,Angel Stadium
718251,2023-05-08,2023,Seattle Mariners,Texas Rangers,1,2,T-Mobile Park
718249,2023-05-08,2023,Arizona Diamondbacks,Miami Marlins,5,2,Chase Field
718260,2023-05-08,2023,San Francisco Giants,Washington Nationals,1,5,Oracle Park
718248,2023-05-09,2023,Cleveland Guardians,Detroit Tigers,2,0,Progressive Field
718252,2023-05-09,2023,Pittsburgh Pirates,Colorado Rockies,1,10,PNC Park
718246,2023-05-09,2023,Baltimore Orioles,Tampa Bay Rays,4,2,Oriole Park at Camden Yards
718243,2023-05-09,2023,Cincinnati Reds,New York Mets,7,6,Great American Ball Park
718244,2023-05-09,2023,Philadelphia Phillies,Toronto Blue Jays,8,4,Citizens Bank Park
718247,2023-05-09,2023,New York Yankees,Oakland Athletics,10,5,Yankee Stadium
718245,2023-05-09,2023,Atlanta Braves,Boston Red Sox,9,3,Truist Park
718240,2023-05-09,2023,Chicago Cubs,St. Louis Cardinals,4,6,Wrigley Field
718242,2023-05-09,2023,Minnesota Twins,San Diego Padres,1,6,Target Field
718238,2023-05-09,2023,Kansas City Royals,Chicago White Sox,2,4,Kauffman Stadium
718241,2023-05-09,2023,Milwaukee Brewers,Los Angeles Dodgers,2,6,American Family Field
718237,2023-05-09,2023,Los Angeles Angels,Houston Astros,1,3,Angel Stadium
718239,2023-05-09,2023,Seattle Mariners,Texas Rangers,5,0,T-Mobile Park
718236,2023-05-09,2023,Arizona Diamondbacks,Miami Marlins,2,6,Chase Field
718250,2023-05-09,2023,San Francisco Giants,Washington Nationals,4,1,Oracle Park
718231,2023-05-10,2023,Pittsburgh Pirates,Colorado Rockies,3,4,PNC Park
718232,2023-05-10,2023,New York Yankees,Oakland Athletics,11,3,Yankee Stadium
718234,2023-05-10,2023,Cleveland Guardians,Detroit Tigers,0,5,Progressive Field
718228,2023-05-10,2023,Milwaukee Brewers,Los Angeles Dodgers,1,8,American Family Field
718229,2023-05-10,2023,Seattle Mariners,Texas Rangers,3,4,T-Mobile Park
718226,2023-05-10,2023,Arizona Diamondbacks,Miami Marlins,4,5,Chase Field
718230,2023-05-10,2023,San Francisco Giants,Washington Nationals,6,11,Oracle Park
718233,2023-05-10,2023,Philadelphia Phillies,Toronto Blue Jays,2,1,Citizens Bank Park
718235,2023-05-10,2023,Los Angeles Angels,Houston Astros,4,5,Angel Stadium
718227,2023-05-10,2023,Baltimore Orioles,Tampa Bay Rays,2,1,Oriole Park at Camden Yards
718225,2023-05-10,2023,Cincinnati Reds,New York Mets,1,2,Great American Ball Park
718220,2023-05-10,2023,Atlanta Braves,Boston Red Sox,2,5,Truist Park
718221,2023-05-10,2023,Chicago Cubs,St. Louis Cardinals,10,4,Wrigley Field
718224,2023-05-10,2023,Minnesota Twins,San Diego Padres,4,3,Target Field
718222,2023-05-10,2023,Kansas City Royals,Chicago White Sox,9,1,Kauffman Stadium
718223,2023-05-11,2023,Cincinnati Reds,New York Mets,5,0,Great American Ball Park
718216,2023-05-11,2023,Minnesota Twins,San Diego Padres,5,3,Target Field
718218,2023-05-11,2023,Kansas City Royals,Chicago White Sox,4,3,Kauffman Stadium
718219,2023-05-11,2023,New York Yankees,Tampa Bay Rays,2,8,Yankee Stadium
718215,2023-05-11,2023,Arizona Diamondbacks,San Francisco Giants,2,6,Chase Field
718217,2023-05-11,2023,Oakland Athletics,Texas Rangers,0,4,Oakland Coliseum
718208,2023-05-12,2023,Detroit Tigers,Seattle Mariners,2,9,Comerica Park
718212,2023-05-12,2023,Miami Marlins,Cincinnati Reds,4,7,loanDepot park
718214,2023-05-12,2023,Washington Nationals,New York Mets,2,3,Nationals Park
718213,2023-05-12,2023,Baltimore Orioles,Pittsburgh Pirates,6,3,Oriole Park at Camden Yards
718210,2023-05-12,2023,New York Yankees,Tampa Bay Rays,6,5,Yankee Stadium
718206,2023-05-12,2023,Toronto Blue Jays,Atlanta Braves,3,0,Rogers Centre
718205,2023-05-12,2023,Cleveland Guardians,Los Angeles Angels,4,5,Progressive Field
718211,2023-05-12,2023,Boston Red Sox,St. Louis Cardinals,6,8,Fenway Park
718209,2023-05-12,2023,Minnesota Twins,Chicago Cubs,2,6,Target Field
718207,2023-05-12,2023,Chicago White Sox,Houston Astros,1,5,Guaranteed Rate Field
718204,2023-05-12,2023,Milwaukee Brewers,Kansas City Royals,5,1,American Family Field
718202,2023-05-12,2023,Colorado Rockies,Philadelphia Phillies,3,6,Coors Field
718199,2023-05-12,2023,Arizona Diamondbacks,San Francisco Giants,7,5,Chase Field
718200,2023-05-12,2023,Oakland Athletics,Texas Rangers,9,7,Oakland Coliseum
718201,2023-05-12,2023,Los Angeles Dodgers,San Diego Padres,4,2,Dodger Stadium
